frame,elapsed_s,x,y,frame_ms,cpu_ms,draw_ms,finish_ms,present_ms,terrain_ms,complete_radius_m,pending_packages
9131,7.387655,2.000,24.938,0.776900,0.753400,0.656500,0.038800,0.081900,0.000000,192.000,0
9132,7.388671,2.000,24.942,1.016000,0.989100,0.740300,0.138300,0.233600,0.000000,192.000,0
9133,7.389496,2.000,24.947,0.824500,0.796600,0.710500,0.021600,0.070100,0.000100,192.000,0
9134,7.390270,2.000,24.951,0.774500,0.750100,0.669100,0.021100,0.066000,0.000000,192.000,0
9135,7.391040,2.000,24.955,0.769900,0.746100,0.667600,0.019500,0.063500,0.000000,192.000,0
9136,7.391800,2.000,24.959,0.759300,0.735600,0.658500,0.018600,0.062200,0.000000,192.000,0
9137,7.392576,2.000,24.963,0.776800,0.753400,0.665600,0.015100,0.067400,0.000000,192.000,0
9138,7.393364,2.000,24.967,0.787400,0.746500,0.665000,0.021200,0.066600,0.000000,192.000,0
9139,7.394129,2.000,24.970,0.765600,0.741000,0.659000,0.021700,0.066800,0.000100,192.000,0
9140,7.394904,2.000,24.974,0.775100,0.750700,0.660800,0.031000,0.074800,0.000100,192.000,0
9141,7.395686,2.000,24.978,0.781800,0.758200,0.656200,0.043900,0.087100,0.000000,192.000,0
9142,7.396479,2.000,24.982,0.792300,0.768900,0.659400,0.053900,0.094500,0.000000,192.000,0
9143,7.397236,2.000,24.986,0.757000,0.733300,0.652200,0.021300,0.066100,0.000000,192.000,0
9144,7.397995,2.000,24.990,0.759300,0.736900,0.658000,0.020700,0.063900,0.000100,192.000,0
9145,7.398991,2.000,24.994,0.996400,0.968100,0.836300,0.037400,0.116600,0.000000,192.000,0
9146,7.399907,2.000,24.999,0.916000,0.873500,0.718500,0.062200,0.130900,0.000100,192.000,0
9147,7.401124,2.000,25.003,1.217000,1.181800,1.000100,0.025200,0.165800,0.000000,192.000,0
9148,7.401935,2.000,25.009,0.811200,0.765600,0.684600,0.015500,0.061800,0.000100,192.000,0
9149,7.402707,2.000,25.013,0.771300,0.747100,0.660300,0.025900,0.071700,0.000100,192.000,0
9150,7.403484,2.000,25.017,0.777200,0.753500,0.657600,0.038200,0.080900,0.000100,192.000,0
9151,7.404265,2.000,25.021,0.781100,0.757300,0.650300,0.051600,0.092000,0.000100,192.000,0
9152,7.405457,2.000,25.025,1.191600,1.148100,0.783100,0.269100,0.349900,0.000000,192.000,0
9153,7.406295,2.000,25.031,0.838300,0.809300,0.710700,0.029600,0.082500,0.000000,192.000,0
9154,7.407063,2.000,25.035,0.768300,0.743000,0.659100,0.024300,0.068800,0.000100,192.000,0
9155,7.407839,2.000,25.039,0.776200,0.752200,0.672400,0.020700,0.064900,0.000000,192.000,0
9156,7.408594,2.000,25.043,0.754900,0.731200,0.657800,0.016200,0.058400,0.000000,192.000,0
9157,7.409362,2.000,25.047,0.767700,0.744100,0.655400,0.014800,0.073800,0.000000,192.000,0
9158,7.410118,2.000,25.050,0.756400,0.732700,0.654000,0.020600,0.063800,0.000000,192.000,0
9159,7.410882,2.000,25.054,0.763600,0.740100,0.650000,0.032200,0.075200,0.000000,192.000,0
9160,7.411660,2.000,25.058,0.778200,0.754600,0.653300,0.043400,0.086500,0.000000,192.000,0
9161,7.412439,2.000,25.062,0.779000,0.754100,0.647300,0.051200,0.091500,0.000000,192.000,0
9162,7.413213,2.000,25.066,0.773700,0.750100,0.664400,0.026300,0.070800,0.000000,192.000,0
9163,7.414208,2.000,25.070,0.995300,0.968800,0.853400,0.023400,0.100300,0.000000,192.000,0
9164,7.414997,2.000,25.075,0.788700,0.760900,0.678200,0.019600,0.066800,0.000100,192.000,0
9165,7.415767,2.000,25.079,0.770500,0.746300,0.670200,0.016400,0.061100,0.000000,192.000,0
9166,7.416555,2.000,25.082,0.787900,0.747500,0.656400,0.015600,0.076200,0.000000,192.000,0
9167,7.417325,2.000,25.086,0.769700,0.744300,0.665200,0.014700,0.064000,0.000100,192.000,0
9168,7.418089,2.000,25.090,0.764200,0.740300,0.655600,0.025900,0.069600,0.000000,192.000,0
9169,7.418880,2.000,25.094,0.790300,0.767700,0.654400,0.036000,0.098200,0.000100,192.000,0
9170,7.419667,2.000,25.098,0.787900,0.764100,0.656500,0.052100,0.092600,0.000100,192.000,0
9171,7.420433,2.000,25.102,0.765200,0.741600,0.660200,0.021900,0.066400,0.000000,192.000,0
9172,7.421317,2.000,25.106,0.884500,0.855300,0.710000,0.037300,0.130200,0.000000,192.000,0
9173,7.422282,2.000,25.110,0.965100,0.928400,0.796600,0.032800,0.109300,0.000000,192.000,0
9174,7.423087,2.000,25.115,0.804700,0.771200,0.688500,0.016900,0.066800,0.000100,192.000,0
9175,7.423852,2.000,25.119,0.765000,0.740600,0.660300,0.015900,0.065300,0.000100,192.000,0
9176,7.424616,2.000,25.123,0.764200,0.740300,0.665400,0.015000,0.059900,0.000100,192.000,0
9177,7.425368,2.000,25.127,0.751900,0.728300,0.651900,0.018400,0.061400,0.000000,192.000,0
9178,7.426137,2.000,25.131,0.768700,0.745100,0.657000,0.029900,0.073100,0.000000,192.000,0
9179,7.426918,2.000,25.134,0.780800,0.757300,0.657900,0.041000,0.084400,0.000100,192.000,0
9180,7.427720,2.000,25.138,0.802000,0.761600,0.654800,0.051000,0.091800,0.000000,192.000,0
9181,7.428488,2.000,25.142,0.768900,0.744200,0.661100,0.021000,0.068100,0.000000,192.000,0
9182,7.429343,2.000,25.146,0.854800,0.828100,0.708800,0.022700,0.104200,0.000100,192.000,0
9183,7.430138,2.000,25.150,0.794600,0.767600,0.685500,0.019300,0.066100,0.000100,192.000,0
9184,7.430896,2.000,25.154,0.758600,0.734200,0.657700,0.017400,0.061300,0.000000,192.000,0
9185,7.431652,2.000,25.158,0.755300,0.731100,0.655100,0.016300,0.060900,0.000100,192.000,0
9186,7.432419,2.000,25.162,0.767600,0.743800,0.661600,0.022400,0.067200,0.000100,192.000,0
9187,7.433175,2.000,25.166,0.755500,0.732700,0.651400,0.023500,0.066000,0.000000,192.000,0
9188,7.433947,2.000,25.170,0.772000,0.748000,0.655600,0.034100,0.077500,0.000100,192.000,0
9189,7.434728,2.000,25.173,0.781100,0.756700,0.651600,0.046100,0.089700,0.000000,192.000,0
9190,7.435506,2.000,25.177,0.778200,0.754700,0.647200,0.051800,0.092400,0.000000,192.000,0
9191,7.436267,2.000,25.181,0.761100,0.737700,0.654300,0.021100,0.066200,0.000100,192.000,0
9192,7.437026,2.000,25.185,0.758500,0.734700,0.657300,0.019900,0.062400,0.000100,192.000,0
9193,7.437905,2.000,25.189,0.879300,0.830300,0.681500,0.028300,0.133600,0.000100,192.000,0
9194,7.439044,2.000,25.193,1.139400,1.109700,0.821200,0.191500,0.272300,0.000100,192.000,0
9195,7.439838,2.000,25.199,0.793500,0.766400,0.686900,0.015400,0.063600,0.000100,192.000,0
9196,7.440596,2.000,25.203,0.758100,0.733800,0.657700,0.017100,0.061100,0.000000,192.000,0
9197,7.441373,2.000,25.207,0.776600,0.752800,0.669000,0.025300,0.068900,0.000000,192.000,0
9198,7.442153,2.000,25.211,0.779900,0.756200,0.658400,0.039600,0.082900,0.000000,192.000,0
9199,7.442931,2.000,25.214,0.778800,0.755000,0.648900,0.050900,0.091200,0.000100,192.000,0
9200,7.443693,2.000,25.218,0.761900,0.738400,0.657500,0.021700,0.065900,0.000100,192.000,0
9201,7.444898,2.000,25.222,1.205200,1.175400,0.808300,0.154300,0.351900,0.000000,192.000,0
9202,7.445854,2.000,25.228,0.955800,0.907200,0.775400,0.038100,0.105000,0.000100,192.000,0
9203,7.446645,2.000,25.233,0.790500,0.756100,0.668500,0.017300,0.069800,0.000000,192.000,0
9204,7.447405,2.000,25.237,0.760300,0.733900,0.653600,0.017300,0.064700,0.000100,192.000,0
9205,7.448150,2.000,25.241,0.744700,0.720600,0.646600,0.015600,0.058900,0.000000,192.000,0
9206,7.448905,2.000,25.244,0.754900,0.731500,0.651100,0.021600,0.065400,0.000100,192.000,0
9207,7.449681,2.000,25.248,0.776700,0.736800,0.644400,0.033900,0.077400,0.000100,192.000,0
9208,7.450471,2.000,25.252,0.789500,0.764100,0.660200,0.044200,0.088500,0.000100,192.000,0
9209,7.451246,2.000,25.256,0.774700,0.750500,0.640500,0.051600,0.094800,0.000100,192.000,0
9210,7.451997,2.000,25.260,0.751200,0.727800,0.644300,0.025800,0.068600,0.000000,192.000,0
9211,7.452769,2.000,25.264,0.772200,0.748400,0.667700,0.020400,0.065400,0.000100,192.000,0
9212,7.453518,2.000,25.268,0.749500,0.725600,0.647700,0.019600,0.062900,0.000000,192.000,0
9213,7.454264,2.000,25.271,0.745100,0.721900,0.648100,0.015900,0.058800,0.000100,192.000,0
9214,7.455297,2.000,25.275,1.033400,1.007000,0.829900,0.077200,0.162100,0.000100,192.000,0
9215,7.456169,2.000,25.280,0.872200,0.839000,0.686400,0.083900,0.135200,0.000100,192.000,0
9216,7.456937,2.000,25.285,0.767500,0.742300,0.654500,0.027700,0.072400,0.000000,192.000,0
9217,7.457712,2.000,25.288,0.775100,0.751100,0.643200,0.037800,0.092900,0.000000,192.000,0
9218,7.458476,2.000,25.292,0.764600,0.741000,0.634700,0.051300,0.091300,0.000100,192.000,0
9219,7.459229,2.000,25.296,0.752200,0.729300,0.647600,0.022700,0.066700,0.000000,192.000,0
9220,7.460301,2.000,25.300,1.072500,1.044400,0.710600,0.022500,0.318600,0.000100,192.000,0
9221,7.461142,2.000,25.305,0.840700,0.789600,0.696200,0.020300,0.077200,0.000100,192.000,0
9222,7.461903,2.000,25.309,0.761700,0.733800,0.652100,0.019600,0.065500,0.000000,192.000,0
9223,7.462658,2.000,25.313,0.754600,0.726200,0.645900,0.015500,0.065300,0.000000,192.000,0
9224,7.463402,2.000,25.317,0.743900,0.720400,0.645400,0.015100,0.059900,0.000000,192.000,0
9225,7.464150,2.000,25.321,0.747900,0.724500,0.644900,0.021300,0.064700,0.000100,192.000,0
9226,7.464903,2.000,25.324,0.752800,0.729500,0.640200,0.031800,0.074500,0.000000,192.000,0
9227,7.465670,2.000,25.328,0.767700,0.744200,0.642100,0.043600,0.086900,0.000000,192.000,0
9228,7.466446,2.000,25.332,0.775700,0.752300,0.639300,0.051300,0.098000,0.000000,192.000,0
9229,7.467191,2.000,25.336,0.744500,0.721400,0.641000,0.021400,0.065400,0.000100,192.000,0
9230,7.467956,2.000,25.340,0.765100,0.741900,0.658900,0.020700,0.068100,0.000000,192.000,0
9231,7.468701,2.000,25.343,0.745000,0.721200,0.644200,0.019400,0.061900,0.000000,192.000,0
9232,7.469441,2.000,25.347,0.740200,0.716800,0.642600,0.016500,0.059100,0.000100,192.000,0
9233,7.470201,2.000,25.351,0.760300,0.737300,0.646000,0.016000,0.076300,0.000000,192.000,0
9234,7.470956,2.000,25.355,0.754800,0.731600,0.658700,0.015900,0.057900,0.000000,192.000,0
9235,7.472129,2.000,25.358,1.172700,1.130300,0.787700,0.244000,0.327500,0.000000,192.000,0
9236,7.473019,2.000,25.364,0.890700,0.861000,0.685200,0.106500,0.159500,0.000100,192.000,0
9237,7.473802,2.000,25.369,0.782400,0.757900,0.648900,0.052000,0.094000,0.000000,192.000,0
9238,7.474552,2.000,25.373,0.750700,0.727200,0.644600,0.022400,0.067600,0.000000,192.000,0
9239,7.475395,2.000,25.376,0.842900,0.816700,0.706500,0.023200,0.095100,0.000000,192.000,0
9240,7.476166,2.000,25.381,0.770900,0.744600,0.661000,0.020400,0.067700,0.000100,192.000,0
9241,7.476913,2.000,25.384,0.746400,0.723600,0.646500,0.018700,0.062000,0.000000,192.000,0
9242,7.477652,2.000,25.388,0.739000,0.715500,0.640200,0.019600,0.060400,0.000000,192.000,0
9243,7.478396,2.000,25.392,0.744800,0.721600,0.641500,0.015000,0.062000,0.000000,192.000,0
9244,7.479144,2.000,25.396,0.747500,0.723700,0.644900,0.020200,0.063200,0.000000,192.000,0
9245,7.479897,2.000,25.399,0.752800,0.729700,0.640500,0.030500,0.074200,0.000000,192.000,0
9246,7.480659,2.000,25.403,0.762700,0.739300,0.640100,0.041900,0.084300,0.000100,192.000,0
9247,7.481418,2.000,25.407,0.758700,0.735600,0.629400,0.051200,0.091300,0.000100,192.000,0
9248,7.482201,2.000,25.411,0.782900,0.744400,0.661400,0.021800,0.068100,0.000000,192.000,0
9249,7.482956,2.000,25.415,0.754800,0.728200,0.646300,0.021200,0.066300,0.000000,192.000,0
9250,7.483705,2.000,25.418,0.749500,0.726200,0.638800,0.026200,0.072400,0.000000,192.000,0
9251,7.484447,2.000,25.422,0.741600,0.718300,0.641600,0.019000,0.061800,0.000000,192.000,0
9252,7.485198,2.000,25.426,0.751100,0.727800,0.639300,0.016100,0.073500,0.000100,192.000,0
9253,7.485938,2.000,25.430,0.739900,0.716700,0.643100,0.015400,0.058800,0.000000,192.000,0
9254,7.486683,2.000,25.433,0.744900,0.721600,0.639900,0.024100,0.066800,0.000000,192.000,0
9255,7.487439,2.000,25.437,0.755900,0.732700,0.636000,0.035600,0.081900,0.000100,192.000,0
9256,7.488473,2.000,25.441,1.034000,1.004900,0.755000,0.136500,0.234300,0.000100,192.000,0
9257,7.489288,2.000,25.446,0.815600,0.787800,0.686800,0.021400,0.085100,0.000100,192.000,0
9258,7.490051,2.000,25.450,0.762900,0.738800,0.654400,0.025600,0.069500,0.000000,192.000,0
9259,7.490807,2.000,25.454,0.755700,0.732200,0.642700,0.019200,0.074500,0.000000,192.000,0
9260,7.491548,2.000,25.458,0.741200,0.717900,0.641300,0.018600,0.061600,0.000000,192.000,0
9261,7.492545,2.000,25.461,0.996800,0.970000,0.807400,0.058800,0.147400,0.000000,192.000,0
9262,7.493418,2.000,25.466,0.873000,0.795100,0.695900,0.016100,0.079000,0.000000,192.000,0
9263,7.494327,2.000,25.471,0.908900,0.866200,0.750000,0.017000,0.096200,0.000100,192.000,0
9264,7.495125,2.000,25.475,0.797800,0.768600,0.673400,0.029100,0.079500,0.000000,192.000,0
9265,7.495925,2.000,25.479,0.800400,0.767900,0.667900,0.040800,0.084800,0.000100,192.000,0
9266,7.496711,2.000,25.483,0.786200,0.762100,0.654600,0.051600,0.092500,0.000000,192.000,0
9267,7.497491,2.000,25.487,0.779400,0.744300,0.662400,0.021600,0.067100,0.000000,192.000,0
9268,7.498273,2.000,25.491,0.782700,0.758600,0.677900,0.021100,0.065800,0.000100,192.000,0
9269,7.499037,2.000,25.495,0.764100,0.740200,0.662500,0.018900,0.062700,0.000000,192.000,0
9270,7.499803,2.000,25.499,0.765600,0.741800,0.666900,0.018100,0.059900,0.000000,192.000,0
9271,7.500577,2.000,25.503,0.773500,0.746700,0.661000,0.016900,0.070200,0.000100,192.000,0
9272,7.501338,2.000,25.507,0.761400,0.737200,0.663200,0.015200,0.059000,0.000000,192.000,0
9273,7.502103,2.000,25.510,0.764800,0.740700,0.660200,0.022100,0.065700,0.000100,192.000,0
9274,7.502880,2.000,25.514,0.777500,0.753800,0.662200,0.033600,0.076600,0.000100,192.000,0
9275,7.503673,2.000,25.518,0.792700,0.769100,0.664800,0.045500,0.089200,0.000000,192.000,0
9276,7.504559,2.000,25.522,0.886200,0.837800,0.649900,0.051600,0.172800,0.000000,192.000,0
9277,7.505539,2.000,25.527,0.980000,0.941000,0.816700,0.022000,0.101500,0.000100,192.000,0
9278,7.506339,2.000,25.531,0.800000,0.771800,0.690000,0.018500,0.065500,0.000100,192.000,0
9279,7.507119,2.000,25.535,0.779400,0.755200,0.663600,0.020200,0.076500,0.000000,192.000,0
9280,7.508113,2.000,25.539,0.994400,0.966900,0.781000,0.021000,0.167200,0.000000,192.000,0
9281,7.509029,2.000,25.544,0.916000,0.873600,0.760800,0.017400,0.092600,0.000100,192.000,0
9282,7.509830,2.000,25.549,0.801200,0.772600,0.690600,0.016800,0.065900,0.000100,192.000,0
9283,7.510608,2.000,25.553,0.778300,0.754100,0.667800,0.027400,0.071300,0.000100,192.000,0
9284,7.511387,2.000,25.557,0.778700,0.754800,0.658200,0.038600,0.081600,0.000000,192.000,0
9285,7.512173,2.000,25.561,0.786300,0.762400,0.656000,0.051400,0.091500,0.000100,192.000,0
9286,7.512939,2.000,25.565,0.765200,0.741400,0.660500,0.021500,0.065900,0.000100,192.000,0
9287,7.513715,2.000,25.568,0.776800,0.752900,0.672300,0.020700,0.065600,0.000000,192.000,0
9288,7.514491,2.000,25.572,0.775800,0.744200,0.659100,0.020100,0.066100,0.000100,192.000,0
9289,7.515249,2.000,25.576,0.757600,0.730400,0.653600,0.018000,0.060800,0.000000,192.000,0
9290,7.516033,2.000,25.580,0.784400,0.742100,0.662200,0.023000,0.064300,0.000100,192.000,0
9291,7.516805,2.000,25.584,0.772000,0.746900,0.666400,0.015600,0.065300,0.000000,192.000,0
9292,7.517566,2.000,25.588,0.760500,0.736200,0.656800,0.020900,0.064500,0.000000,192.000,0
9293,7.518335,2.000,25.591,0.769200,0.745600,0.655800,0.031900,0.074700,0.000000,192.000,0
9294,7.519120,2.000,25.595,0.785000,0.761000,0.659100,0.044000,0.086900,0.000100,192.000,0
9295,7.519897,2.000,25.599,0.776600,0.753000,0.645900,0.052000,0.092100,0.000100,192.000,0
9296,7.520660,2.000,25.603,0.763800,0.740300,0.659600,0.020600,0.065700,0.000000,192.000,0
9297,7.521973,2.000,25.607,1.312500,1.283700,0.727700,0.452600,0.540900,0.000100,192.000,0
9298,7.522851,2.000,25.614,0.878300,0.846800,0.721400,0.023100,0.108800,0.000100,192.000,0
9299,7.523977,2.000,25.618,1.125900,1.082000,0.934200,0.024700,0.123200,0.000000,192.000,0
9300,7.525094,2.000,25.624,1.116900,1.077500,0.938400,0.020200,0.117800,0.000000,192.000,0
9301,7.526207,2.000,25.629,1.113500,1.071700,0.937500,0.018500,0.110200,0.000000,192.000,0
9302,7.527332,2.000,25.635,1.124400,1.083000,0.950700,0.016900,0.109300,0.000100,192.000,0
9303,7.528512,2.000,25.640,1.180000,1.122600,0.970600,0.030900,0.130800,0.000000,192.000,0
9304,7.529614,2.000,25.646,1.101700,1.064700,0.911700,0.060100,0.132200,0.000000,192.000,0
9305,7.530423,2.000,25.652,0.809700,0.780600,0.692000,0.022700,0.071700,0.000000,192.000,0
9306,7.531207,2.000,25.656,0.783900,0.752900,0.668700,0.024600,0.069000,0.000100,192.000,0
9307,7.531972,2.000,25.660,0.764500,0.740500,0.662700,0.019500,0.062700,0.000000,192.000,0
9308,7.532737,2.000,25.664,0.765100,0.741300,0.665500,0.017300,0.060800,0.000100,192.000,0
9309,7.533495,2.000,25.667,0.758400,0.734600,0.662200,0.016100,0.057400,0.000000,192.000,0
9310,7.534264,2.000,25.671,0.769000,0.745300,0.669000,0.015700,0.061300,0.000000,192.000,0
9311,7.535024,2.000,25.675,0.760100,0.736200,0.658700,0.020200,0.062500,0.000100,192.000,0
9312,7.535798,2.000,25.679,0.773900,0.751200,0.659900,0.031900,0.076400,0.000000,192.000,0
9313,7.536587,2.000,25.683,0.789000,0.765400,0.662800,0.043600,0.087800,0.000100,192.000,0
9314,7.537368,2.000,25.687,0.781100,0.757300,0.650400,0.051800,0.092100,0.000100,192.000,0
9315,7.538825,2.000,25.691,1.456300,1.427500,0.908600,0.321600,0.503700,0.000100,192.000,0
9316,7.539723,2.000,25.698,0.898200,0.855500,0.726400,0.031200,0.108600,0.000100,192.000,0
9317,7.540516,2.000,25.702,0.792900,0.745900,0.663300,0.020000,0.066800,0.000000,192.000,0
9318,7.541423,2.000,25.706,0.907600,0.857600,0.735900,0.021200,0.098800,0.000100,192.000,0
9319,7.542209,2.000,25.711,0.786000,0.758500,0.677700,0.016800,0.065300,0.000100,192.000,0
9320,7.542981,2.000,25.715,0.772100,0.747100,0.672200,0.015800,0.059900,0.000000,192.000,0
9321,7.543749,2.000,25.719,0.768100,0.743900,0.660300,0.025400,0.068600,0.000000,192.000,0
9322,7.544529,2.000,25.722,0.779900,0.756000,0.659800,0.037900,0.081200,0.000000,192.000,0
9323,7.545310,2.000,25.726,0.781100,0.757300,0.649600,0.052300,0.092800,0.000000,192.000,0
9324,7.546074,2.000,25.730,0.763900,0.740500,0.659000,0.022200,0.066500,0.000000,192.000,0
9325,7.546837,2.000,25.734,0.763000,0.739600,0.660200,0.021200,0.064400,0.000000,192.000,0
9326,7.547596,2.000,25.738,0.759100,0.735300,0.658100,0.019300,0.062300,0.000000,192.000,0
9327,7.548355,2.000,25.742,0.759000,0.735100,0.658800,0.018100,0.061300,0.000000,192.000,0
9328,7.549110,2.000,25.745,0.755000,0.729500,0.657200,0.015900,0.057100,0.000000,192.000,0
9329,7.549866,2.000,25.749,0.755300,0.731200,0.655400,0.015000,0.060700,0.000100,192.000,0
9330,7.550625,2.000,25.753,0.759600,0.737100,0.659800,0.019300,0.062200,0.000000,192.000,0
9331,7.551456,2.000,25.757,0.830200,0.754100,0.665500,0.030700,0.073600,0.000000,192.000,0
9332,7.552275,2.000,25.761,0.819700,0.794100,0.669800,0.042100,0.108900,0.000000,192.000,0
9333,7.553065,2.000,25.765,0.789900,0.765900,0.653600,0.051800,0.092900,0.000000,192.000,0
9334,7.554094,2.000,25.769,1.028800,1.000100,0.678800,0.034600,0.306000,0.000100,192.000,0
9335,7.555320,2.000,25.774,1.226100,1.181600,0.819400,0.256500,0.341600,0.000100,192.000,0
9336,7.556177,2.000,25.780,0.856700,0.823500,0.715000,0.042400,0.091400,0.000100,192.000,0
9337,7.556929,2.000,25.785,0.752600,0.726800,0.651600,0.016100,0.059800,0.000100,192.000,0
9338,7.557689,2.000,25.788,0.759400,0.735300,0.644900,0.016900,0.075400,0.000100,192.000,0
9339,7.558461,2.000,25.792,0.772100,0.748400,0.651600,0.015200,0.058700,0.000100,192.000,0
9340,7.559219,2.000,25.796,0.758500,0.735100,0.651200,0.024100,0.069000,0.000000,192.000,0
9341,7.559984,2.000,25.800,0.764900,0.741300,0.648800,0.034800,0.077600,0.000100,192.000,0
9342,7.560747,2.000,25.804,0.762600,0.739400,0.633200,0.051400,0.091300,0.000100,192.000,0
9343,7.561497,2.000,25.807,0.750500,0.727400,0.645600,0.022600,0.066300,0.000000,192.000,0
9344,7.562247,2.000,25.811,0.749200,0.725900,0.648200,0.020400,0.062800,0.000000,192.000,0
9345,7.563003,2.000,25.815,0.756500,0.718100,0.641500,0.019400,0.061800,0.000000,192.000,0
9346,7.563761,2.000,25.819,0.758000,0.732800,0.649400,0.023600,0.068300,0.000100,192.000,0
9347,7.564504,2.000,25.822,0.742500,0.718900,0.644300,0.016400,0.059600,0.000000,192.000,0
9348,7.565246,2.000,25.826,0.742000,0.718900,0.644600,0.015500,0.059400,0.000000,192.000,0
9349,7.565992,2.000,25.830,0.746700,0.723400,0.646900,0.018000,0.061600,0.000000,192.000,0
9350,7.566743,2.000,25.834,0.750400,0.727300,0.640500,0.029200,0.071800,0.000100,192.000,0
9351,7.567506,2.000,25.837,0.763700,0.741800,0.642100,0.041100,0.084700,0.000000,192.000,0
9352,7.568276,2.000,25.841,0.769700,0.746500,0.640800,0.050700,0.090800,0.000000,192.000,0
9353,7.569023,2.000,25.845,0.747000,0.724100,0.643800,0.021600,0.065300,0.000000,192.000,0
9354,7.569946,2.000,25.849,0.922700,0.896900,0.775000,0.024000,0.106700,0.000100,192.000,0
9355,7.570724,2.000,25.853,0.778300,0.751400,0.666200,0.019600,0.069100,0.000000,192.000,0
9356,7.571751,2.000,25.857,1.026600,0.998300,0.706600,0.188000,0.276400,0.000000,192.000,0
9357,7.572569,2.000,25.862,0.818000,0.791000,0.703500,0.018000,0.071500,0.000000,192.000,0
9358,7.573379,2.000,25.867,0.810800,0.769600,0.673800,0.018700,0.080500,0.000000,192.000,0
9359,7.574158,2.000,25.871,0.778800,0.749900,0.657800,0.023500,0.072600,0.000000,192.000,0
9360,7.574921,2.000,25.874,0.763100,0.738200,0.645400,0.034800,0.077600,0.000100,192.000,0
9361,7.575700,2.000,25.878,0.778200,0.754700,0.650700,0.045900,0.089000,0.000000,192.000,0
9362,7.576466,2.000,25.882,0.766600,0.743300,0.636900,0.051500,0.091400,0.000000,192.000,0
9363,7.577211,2.000,25.886,0.744600,0.721400,0.639900,0.021700,0.066600,0.000000,192.000,0
9364,7.577958,2.000,25.890,0.747200,0.724400,0.646500,0.019800,0.062900,0.000100,192.000,0
9365,7.578700,2.000,25.893,0.741900,0.718800,0.642400,0.018500,0.061400,0.000000,192.000,0
9366,7.579443,2.000,25.897,0.743200,0.720000,0.646100,0.016000,0.059000,0.000000,192.000,0
9367,7.580188,2.000,25.901,0.745300,0.722100,0.642100,0.015300,0.065100,0.000000,192.000,0
9368,7.580929,2.000,25.905,0.740500,0.717500,0.642200,0.017400,0.060400,0.000000,192.000,0
9369,7.581691,2.000,25.908,0.762500,0.739400,0.653300,0.027800,0.071100,0.000100,192.000,0
9370,7.582455,2.000,25.912,0.763600,0.740700,0.642300,0.039800,0.083500,0.000000,192.000,0
9371,7.583233,2.000,25.916,0.778400,0.755100,0.641800,0.051200,0.098400,0.000100,192.000,0
9372,7.583991,2.000,25.920,0.758000,0.724600,0.643800,0.021800,0.065900,0.000100,192.000,0
9373,7.584742,2.000,25.924,0.750500,0.725000,0.644700,0.020900,0.064900,0.000000,192.000,0
9374,7.586142,2.000,25.927,1.399700,1.371900,0.948500,0.069100,0.408300,0.000000,192.000,0
9375,7.587024,2.000,25.934,0.882300,0.852800,0.710900,0.053100,0.118400,0.000100,192.000,0
9376,7.587900,2.000,25.939,0.876100,0.846000,0.677600,0.026400,0.153100,0.000000,192.000,0
9377,7.588870,2.000,25.943,0.969700,0.935000,0.761600,0.075700,0.151700,0.000000,192.000,0
9378,7.589664,2.000,25.948,0.794200,0.764900,0.678500,0.020900,0.070000,0.000100,192.000,0
9379,7.590437,2.000,25.952,0.773100,0.749000,0.657100,0.033000,0.076700,0.000000,192.000,0
9380,7.591206,2.000,25.956,0.769000,0.745300,0.643200,0.043700,0.087200,0.000000,192.000,0
9381,7.591974,2.000,25.960,0.767700,0.744400,0.638200,0.051000,0.091200,0.000000,192.000,0
9382,7.592736,2.000,25.964,0.762500,0.739200,0.657600,0.021600,0.066700,0.000100,192.000,0
9383,7.593476,2.000,25.967,0.739400,0.715900,0.638400,0.019500,0.062500,0.000100,192.000,0
9384,7.594223,2.000,25.971,0.747000,0.724000,0.646500,0.018600,0.062600,0.000000,192.000,0
9385,7.595011,2.000,25.975,0.788400,0.765000,0.643800,0.064100,0.106400,0.000000,192.000,0
9386,7.595790,2.000,25.979,0.779100,0.739200,0.645200,0.016000,0.079000,0.000000,192.000,0
9387,7.596545,2.000,25.983,0.755200,0.731100,0.652300,0.015800,0.063800,0.000000,192.000,0
9388,7.597298,2.000,25.986,0.752700,0.729000,0.644200,0.026400,0.069700,0.000000,192.000,0
9389,7.598065,2.000,25.990,0.767200,0.744100,0.647900,0.038100,0.081200,0.000000,192.000,0
9390,7.598826,2.000,25.994,0.760800,0.737500,0.631400,0.051400,0.091200,0.000100,192.000,0
9391,7.599582,2.000,25.998,0.756400,0.733500,0.653200,0.021400,0.065300,0.000000,192.000,0
9392,7.600351,2.000,26.002,0.768400,0.744900,0.649100,0.021200,0.080900,0.000000,192.000,0
9393,7.601274,2.000,26.005,0.923400,0.895700,0.772000,0.023300,0.108600,0.000100,192.000,0
9394,7.602231,2.000,26.010,0.957000,0.921500,0.815100,0.024100,0.084800,0.000000,192.000,0
9395,7.602993,2.000,26.015,0.761800,0.733400,0.656500,0.015700,0.060700,0.000000,192.000,0
9396,7.603767,2.000,26.019,0.774100,0.750000,0.671400,0.016200,0.063400,0.000000,192.000,0
9397,7.604613,2.000,26.023,0.845800,0.815500,0.691000,0.019500,0.109300,0.000000,192.000,0
