tree.northwest_spruce.overstory.000 -25.6984832889023 28.4203337489543 0.37786538856158 4.52188935920814
tree.northwest_spruce.overstory.001 -37.6766631504366 25.3990090337358 0.727749425725065 1.54405949626642
tree.northwest_spruce.overstory.002 -36.3312716336923 36.8290817861243 0.738110572431713 1.46704263866405
tree.northwest_spruce.overstory.003 -43.2273191170205 32.1028716100842 0.881371589093706 2.9451706377459
tree.northwest_spruce.overstory.004 -27.6796826658008 39.579405874454 0.512886041665595 1.37619557689525
tree.northwest_spruce.overstory.005 -33.9741926708113 19.5538037789719 0.718248706709625 2.57078324218259
tree.west_birch_margin.overstory.000 -23.9958793800538 12.5294475883924 0.774465578804667 3.39985210970655
tree.west_birch_margin.overstory.001 -32.4042856031828 4.49984018010899 0.940123080311334 1.73122654989698
tree.west_birch_margin.overstory.002 -32.5800809685181 -7.68122251074341 1.16767667132946 1.70481571072931
tree.west_birch_margin.overstory.003 -22.2264575738991 -3.16009278161392 1.09425585716304 2.60383002712404
tree.west_birch_margin.overstory.004 -37.9299382459826 -0.877193353112522 1.20060593090097 1.73859885392063
tree.southwest_mixed.overstory.000 -39.7936533637774 -26.3379162049387 1.3344155734702 4.98196263474362
tree.southwest_mixed.overstory.001 -32.556259913344 -39.3419609820335 0.943650159931361 1.52743295157049
tree.southwest_mixed.overstory.002 -38.6537067437814 -41.4254758633761 0.967064141279959 1.6337777606613
tree.southwest_mixed.overstory.003 -27.5080482334174 -34.2440571623755 0.937423672093706 2.27787240701152
tree.southwest_mixed.overstory.004 -35.465489832363 -33.957170176456 1.07924959466035 1.32374538027484
tree.southwest_mixed.overstory.005 -27.7010255981251 -26.6908874342829 0.990174633860284 2.33077884407007
tree.south_birch.overstory.000 -2.39051675565972 -33.0551288730343 0.650656466815052 3.01033843766827
tree.south_birch.overstory.001 5.49721566437589 -37.9839319012508 0.759831614457354 1.33675846835402
tree.south_birch.overstory.002 14.9666850368934 -32.65592678648 0.886942778072673 1.73373646177457
tree.south_birch.overstory.003 7.40333652100435 -30.3929793220772 0.703108887958818 2.07089708979456
tree.south_birch.overstory.004 -10.1937007106623 -36.7419156422735 0.385061305358791 1.35679735543942
tree.southeast_spruce.overstory.000 28.0331127393146 -30.38676842208 1.17778606101911 4.55714384505206
tree.southeast_spruce.overstory.001 28.9149615995553 -18.6928635733482 1.03974829286006 1.52610059274986
tree.southeast_spruce.overstory.002 40.2007636184911 -18.4867497334223 0.908917073354993 1.37335348199272
tree.southeast_spruce.overstory.003 35.2518482549348 -12.0692467570753 1.10261947067937 2.9142713611841
tree.southeast_spruce.overstory.004 34.4935078632383 -22.8560432496616 0.888663241737521 1.37700885563779
tree.east_birch.overstory.000 36.7821130361919 9.34683375925897 1.23933904465353 3.1361827016198
